protocol_type,service,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,attack_type
tcp,http,187,21002,1,1,55,255,normal
tcp,http,197,1259,4,4,160,255,normal
tcp,http,157,11868,9,23,255,255,normal
tcp,telnet,258,1904,1,1,115,22,normal
tcp,csnet_ns,0,0,202,2,255,20,neptune
tcp,http,228,3420,2,3,255,255,normal
tcp,http,325,2762,7,9,255,255,normal
tcp,http,183,1947,3,39,255,222,normal
udp,private,1,0,150,113,255,147,satan
tcp,private,0,0,111,6,255,4,neptune
udp,domain_u,43,135,68,148,255,254,normal
udp,domain_u,46,73,70,151,255,246,normal
tcp,nnsp,0,0,138,18,255,18,neptune
tcp,http,325,3751,2,2,43,255,normal
tcp,netstat,0,0,286,13,255,5,neptune
tcp,http,215,6603,1,9,5,255,normal
tcp,http,200,1128,17,17,17,255,normal
tcp,auth,0,0,270,16,255,16,neptune
tcp,private,0,0,149,1,255,1,neptune
tcp,http,217,758,25,25,25,255,normal
tcp,ldap,0,0,283,13,255,13,neptune
tcp,login,0,0,117,17,255,10,neptune
tcp,http,210,4046,2,9,2,255,normal
tcp,finger,10,142,4,1,110,5,normal
tcp,http_443,0,0,98,4,255,15,neptune
udp,other,1,0,14,2,255,2,satan
tcp,http,215,2288,6,6,42,176,normal
tcp,telnet,0,0,228,12,255,12,neptune
udp,domain_u,43,132,143,223,255,255,normal
tcp,private,0,0,110,10,255,32,neptune
tcp,http,0,0,1,1,65,169,normal
tcp,http,212,2739,17,18,18,255,normal
tcp,private,0,0,131,5,255,5,neptune
tcp,private,1,0,2,2,255,2,portsweep
tcp,time,0,0,118,17,255,4,neptune
tcp,private,0,0,278,14,255,10,neptune
tcp,ftp,0,0,232,3,255,4,neptune
tcp,private,0,0,142,11,255,10,neptune
tcp,systat,0,0,251,20,255,20,neptune
tcp,private,0,0,223,20,255,20,neptune
udp,domain_u,44,118,170,169,255,254,normal
udp,domain_u,33,87,1,5,255,233,normal
udp,other,516,4,174,174,174,174,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,bgp,0,0,271,8,255,8,neptune
tcp,time,0,0,258,5,255,4,neptune
tcp,http,306,1075,1,3,255,227,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,private,0,0,97,9,149,9,neptune
tcp,http,209,4789,1,1,19,255,normal
tcp,ftp_data,0,0,284,19,255,18,neptune
tcp,http,240,2073,29,29,255,255,normal
icmp,ecr_i,30,0,2,2,228,228,normal
tcp,private,0,0,122,14,255,13,neptune
tcp,http,0,0,1,1,59,255,normal
tcp,smtp,746,330,1,1,151,84,normal
tcp,other,1,0,2,2,255,2,portsweep
tcp,private,0,0,108,6,255,1,neptune
tcp,private,0,0,216,18,255,18,neptune
tcp,name,0,0,292,17,255,8,neptune
icmp,ecr_i,1032,0,511,511,255,235,smurf
tcp,http,317,682,21,21,142,255,normal
tcp,uucp_path,0,0,201,1,255,19,neptune
tcp,http,209,1965,36,36,255,255,normal
tcp,private,0,0,209,19,255,2,neptune
tcp,http,0,0,1,1,18,239,normal
tcp,http,235,2919,2,3,255,250,normal
tcp,http,234,6703,4,4,48,255,normal
tcp,http,226,1719,24,24,24,255,normal
tcp,smtp,3080,329,1,2,23,163,normal
tcp,private,0,0,260,3,255,3,neptune
icmp,ecr_i,1032,0,511,511,255,45,smurf
tcp,private,0,0,1,1,37,2,ipsweep
tcp,http,286,1425,3,22,255,255,normal
tcp,private,0,0,138,20,255,36,neptune
tcp,private,0,0,179,2,255,18,neptune
tcp,http,209,3867,9,9,255,255,normal
tcp,private,0,0,102,6,255,18,neptune
tcp,finger,9,223,2,1,184,11,normal
tcp,kshell,0,0,2,1,255,1,portsweep
tcp,ftp_data,19,0,2,2,200,68,normal
tcp,http,212,5723,11,11,11,255,normal
tcp,smtp,761,330,1,1,66,120,normal
icmp,eco_i,18,0,1,1,1,233,ipsweep
tcp,ldap,0,0,145,19,255,19,neptune
tcp,netbios_dgm,0,0,266,15,255,15,neptune
tcp,http,190,33318,1,1,255,255,normal
tcp,private,0,0,123,10,24,10,neptune
tcp,uucp_path,0,0,10,3,255,3,neptune
tcp,echo,0,0,250,1,255,1,neptune
tcp,private,0,0,216,14,255,14,neptune
tcp,private,0,0,152,18,255,18,neptune
tcp,private,0,0,288,10,255,4,neptune
tcp,http,315,2168,23,40,255,255,normal
tcp,http,227,1097,11,11,42,255,normal
icmp,eco_i,8,0,1,43,2,8,ipsweep
tcp,finger,0,0,79,20,255,60,neptune
tcp,http,201,468,2,3,42,255,normal
tcp,ftp,1242,2451,1,1,255,99,warezclient
tcp,http,237,374,29,29,113,255,normal
tcp,login,0,0,134,19,255,19,neptune
tcp,ldap,0,0,136,4,255,13,neptune
tcp,http,266,691,6,6,255,255,normal
icmp,eco_i,18,0,1,1,1,101,ipsweep
tcp,http,239,397,4,5,255,255,normal
tcp,http,312,487,27,30,255,255,normal
tcp,mtp,0,0,231,6,255,6,neptune
tcp,http,216,6329,9,26,255,255,normal
tcp,other,334,0,1,1,5,1,warezclient
tcp,private,0,0,135,6,246,6,neptune
udp,other,147,105,1,1,255,1,normal
tcp,uucp_path,0,0,227,6,255,6,neptune
udp,domain_u,43,126,50,200,190,196,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,http,304,3222,4,4,255,227,normal
udp,domain_u,45,72,235,240,255,254,normal
tcp,private,0,0,259,7,255,7,neptune
tcp,http,253,1727,2,2,255,238,normal
udp,private,28,0,32,32,235,32,teardrop
tcp,http,257,675,3,3,255,255,normal
tcp,daytime,0,0,1,1,172,1,portsweep
tcp,uucp,0,0,137,7,255,7,neptune
tcp,http,309,367,19,19,29,255,normal
tcp,http,251,5199,15,15,15,255,normal
udp,other,516,4,301,301,255,255,normal
tcp,http,270,1269,12,14,255,255,normal
tcp,http,240,885,5,5,255,255,normal
tcp,smtp,587,282,1,1,123,83,normal
tcp,time,0,0,185,11,255,11,neptune
tcp,http,322,6340,2,22,2,255,normal
tcp,http,0,0,62,18,255,42,neptune
tcp,smtp,2873,330,6,1,188,118,normal
tcp,ftp_data,501760,0,2,2,14,79,normal
tcp,ssh,0,0,230,8,255,8,neptune
tcp,vmnet,0,0,290,15,255,15,neptune
tcp,ftp_data,383,0,1,1,59,31,normal
tcp,ftp_data,5929,0,16,16,119,120,normal
icmp,ecr_i,520,0,457,457,200,200,smurf
tcp,smtp,977,330,1,1,50,44,normal
tcp,http,314,3445,48,48,141,255,normal
tcp,private,0,0,1,1,122,1,portsweep
tcp,private,0,0,257,7,255,7,neptune
udp,private,28,0,167,67,255,67,teardrop
tcp,http,216,4304,24,28,255,255,normal
tcp,domain,0,0,116,21,255,10,neptune
tcp,http,199,5989,5,5,50,255,normal
tcp,private,0,0,26,13,255,13,neptune
tcp,klogin,0,0,139,20,255,20,neptune
tcp,smtp,1956,335,1,3,249,126,normal
udp,private,28,0,74,74,255,74,teardrop
tcp,ftp_data,2194619,0,2,2,201,29,normal
tcp,private,0,0,122,1,255,8,neptune
tcp,http,314,1801,3,41,64,255,normal
tcp,http,292,354,10,10,255,255,normal
tcp,private,0,0,257,7,255,7,neptune
tcp,http,290,762,11,13,255,255,normal
icmp,eco_i,8,0,1,50,1,3,ipsweep
tcp,other,0,0,508,1,255,1,satan
tcp,http,248,2006,5,5,255,255,normal
tcp,http,166,8561,1,1,20,255,normal
tcp,courier,0,0,136,6,255,2,neptune
tcp,imap4,0,0,277,15,255,15,neptune
tcp,smtp,1631,399,1,4,71,140,normal
tcp,ftp,0,0,46,6,255,13,neptune
icmp,urp_i,182,0,5,4,255,22,normal
tcp,other,5558,0,14,1,127,1,normal
icmp,eco_i,8,0,1,51,3,183,nmap
tcp,http,244,454,7,7,255,255,normal
tcp,telnet,393,11280,1,1,255,5,normal
tcp,private,0,0,138,8,63,8,neptune
tcp,ftp_data,12,0,1,1,228,59,normal
tcp,private,0,0,78,1,255,14,neptune
tcp,private,0,0,78,16,255,12,neptune
icmp,eco_i,8,0,1,52,2,114,ipsweep
icmp,eco_i,8,0,1,28,1,63,ipsweep
tcp,gopher,0,0,207,4,255,4,neptune
tcp,uucp_path,0,0,210,6,255,6,neptune
tcp,auth,0,0,251,9,255,9,neptune
icmp,ecr_i,1032,0,511,511,255,60,smurf
tcp,http,350,2597,11,34,11,255,normal
tcp,http,239,1885,6,7,12,255,normal
tcp,http,348,285,13,13,255,255,normal
tcp,http,259,2169,1,2,255,254,normal
tcp,http,300,1400,43,50,255,255,normal
tcp,http,224,3012,2,22,18,255,normal
tcp,smtp,1139,331,1,1,61,160,normal
tcp,http,0,0,1,2,29,255,normal
tcp,http,344,2156,16,16,118,255,normal
tcp,private,0,0,271,20,255,20,neptune
tcp,ftp_data,748,0,1,1,95,81,normal
tcp,http_443,0,0,56,16,255,16,neptune
tcp,http,236,2265,8,8,255,255,normal
tcp,ldap,0,0,84,5,255,5,neptune
icmp,ecr_i,30,0,1,1,11,12,normal
tcp,ftp_data,0,0,1,1,1,100,ipsweep
tcp,smtp,0,0,8,8,110,130,neptune
tcp,private,0,0,143,4,93,4,neptune
tcp,private,0,0,60,3,255,17,neptune
tcp,other,965,0,4,1,222,1,normal
udp,private,28,0,77,77,255,44,teardrop
tcp,other,1,0,2,2,255,2,portsweep
tcp,private,0,0,235,21,176,21,neptune
udp,private,28,0,11,11,83,11,teardrop
udp,domain_u,45,130,199,199,124,85,normal
tcp,telnet,91,2396,1,1,255,46,normal
udp,private,105,145,4,1,255,86,normal
udp,other,146,105,1,1,255,2,normal
tcp,smtp,2168,402,2,4,255,21,normal
tcp,csnet_ns,0,0,240,18,255,18,neptune
tcp,http,248,501,7,7,63,133,normal
tcp,smtp,2159,330,1,2,118,161,normal
tcp,http,0,0,1,1,5,254,normal
tcp,http,164,458,2,2,4,255,normal
tcp,http,219,15128,7,7,7,255,normal
tcp,http,264,1254,10,16,255,255,normal
tcp,private,0,0,275,19,255,19,neptune
tcp,http,339,1366,5,5,182,255,normal
tcp,netstat,0,0,296,5,255,8,neptune
tcp,ftp_data,8737,0,12,11,28,17,normal
tcp,http,199,1705,30,30,255,255,normal
tcp,telnet,0,0,242,21,255,21,neptune
udp,domain_u,44,77,192,192,255,206,normal
tcp,nntp,0,0,98,8,255,5,neptune
tcp,http,303,2022,20,20,255,255,normal
tcp,private,0,0,93,4,255,4,neptune
tcp,http,216,912,7,9,255,255,normal
tcp,http,289,327,2,24,157,255,normal
tcp,ftp_data,501760,0,1,1,182,37,normal
tcp,auth,0,0,235,7,255,8,neptune
tcp,http,307,323,15,15,15,216,normal
tcp,whois,0,0,198,5,255,5,neptune
tcp,private,0,0,112,9,255,9,neptune
tcp,http,291,833,4,4,18,255,normal
tcp,http,224,2320,12,13,255,255,normal
tcp,http,333,288,4,5,255,255,normal
tcp,private,0,0,1,1,255,1,portsweep
tcp,http,342,386,2,2,255,255,normal
tcp,http,298,256,2,2,255,241,normal
tcp,other,1,0,2,2,255,2,portsweep
tcp,http,322,1108,40,40,40,255,normal
tcp,private,0,0,244,2,255,2,neptune
udp,domain_u,44,73,152,152,255,254,normal
tcp,kshell,0,0,115,9,255,9,neptune
icmp,eco_i,8,0,1,21,4,116,nmap
tcp,http,212,1227,6,6,6,6,normal
tcp,http_443,0,0,99,15,255,15,neptune
tcp,imap4,0,0,258,6,255,6,neptune
tcp,http,193,207,2,6,21,255,normal
tcp,http,338,290,32,37,255,255,normal
tcp,nnsp,0,0,253,4,255,4,neptune
tcp,ctf,0,0,224,13,255,13,neptune
tcp,private,0,0,281,8,255,3,neptune
tcp,whois,0,0,201,2,255,2,neptune
tcp,private,0,0,1,1,175,1,portsweep
tcp,http,200,10914,10,10,20,255,normal
tcp,ftp,0,0,249,6,255,6,neptune
udp,domain_u,44,44,175,175,255,255,normal
tcp,smtp,1173,315,1,2,113,120,normal
tcp,private,0,0,244,16,255,19,neptune
udp,domain_u,46,83,264,264,255,202,normal
tcp,private,0,0,260,17,255,17,neptune
tcp,auth,0,0,289,12,255,20,neptune
tcp,private,0,0,66,5,255,20,neptune
tcp,http,295,1768,19,22,255,255,normal
tcp,private,0,0,50,4,255,16,neptune
tcp,private,0,0,279,13,255,13,neptune
tcp,private,0,0,137,8,255,5,neptune
tcp,http,231,8597,9,9,9,255,normal
tcp,http,209,362,22,29,64,255,normal
udp,domain_u,46,138,159,239,255,255,normal
udp,ntp_u,48,48,6,1,66,28,normal
tcp,http,306,595,1,5,255,255,normal
tcp,ftp_data,59,0,7,7,255,48,normal
icmp,ecr_i,1032,0,511,511,255,150,smurf
tcp,private,0,0,128,8,255,4,neptune
tcp,exec,0,0,132,23,255,23,neptune
icmp,eco_i,18,0,1,1,3,3,ipsweep
tcp,http,287,511,27,37,255,255,normal
tcp,ftp_data,383,0,2,2,83,88,normal
tcp,http,221,275,22,22,255,255,normal
icmp,eco_i,30,0,1,1,3,109,normal
tcp,private,0,0,145,2,255,2,neptune
tcp,private,0,0,93,4,255,2,neptune
tcp,telnet,0,0,47,9,255,59,neptune
tcp,ftp_data,0,0,32,5,255,45,neptune
tcp,http,227,5839,5,5,32,255,normal
tcp,ftp_data,6601,0,18,18,255,75,normal
tcp,private,0,0,1,1,48,2,ipsweep
tcp,http,287,20502,1,1,39,255,normal
tcp,private,0,0,12,3,255,23,neptune
tcp,http,0,0,288,25,255,25,neptune
tcp,domain,0,0,221,3,255,3,neptune
icmp,eco_i,8,0,1,5,1,237,ipsweep
udp,private,28,0,28,28,231,28,teardrop
tcp,private,0,0,146,17,255,35,neptune
udp,domain_u,44,44,148,228,255,255,normal
tcp,http,224,774,10,10,121,255,normal
tcp,gopher,0,0,260,19,255,19,neptune
tcp,private,0,0,58,1,255,20,neptune
udp,domain_u,45,81,298,297,255,254,normal
tcp,http,256,2381,9,9,23,255,normal
udp,domain_u,45,110,1,2,255,238,normal
tcp,http,203,269,10,14,10,255,normal
tcp,http,287,74301,3,3,23,255,normal
tcp,http,330,1968,9,9,92,255,normal
tcp,private,0,0,122,2,255,16,neptune
udp,domain_u,46,128,68,148,255,244,normal
tcp,netbios_dgm,0,0,244,22,255,22,neptune
tcp,uucp_path,0,0,258,5,255,12,neptune
icmp,ecr_i,1480,0,1,3,3,151,pod
tcp,private,0,0,283,17,255,15,neptune
tcp,private,0,0,135,1,255,6,neptune
tcp,http,332,893,14,22,255,255,normal
tcp,http,241,7596,17,17,17,255,normal
tcp,private,0,0,246,2,255,2,neptune
tcp,http,284,296,2,2,50,255,normal
tcp,private,0,0,134,10,255,9,neptune
tcp,csnet_ns,0,0,237,7,255,7,neptune
tcp,smtp,687,339,1,1,21,137,normal
tcp,http,259,398,4,4,255,255,normal
udp,domain_u,45,136,68,148,255,254,normal
tcp,time,0,0,202,1,255,1,neptune
tcp,http,261,29122,13,13,255,255,normal
tcp,private,0,0,127,14,255,14,neptune
tcp,http,232,260,3,3,255,243,normal
udp,private,1,0,6,6,255,77,satan
tcp,imap4,0,0,13,3,255,3,neptune
tcp,http,302,2348,41,41,41,255,normal
udp,private,28,0,75,75,147,75,teardrop
tcp,private,0,0,139,2,255,12,neptune
tcp,http,348,1170,13,35,244,255,normal
tcp,ftp_data,61298,0,8,8,107,48,normal
tcp,private,0,0,133,25,255,25,neptune
udp,domain_u,46,46,184,184,255,205,normal
tcp,smtp,1234,342,1,1,49,170,normal
udp,domain_u,43,71,124,124,255,224,normal
tcp,private,0,0,60,1,255,15,neptune
tcp,netbios_ssn,0,0,108,7,255,7,neptune
tcp,private,0,0,112,15,255,18,neptune
tcp,hostnames,0,0,292,5,255,5,neptune
tcp,http,337,1535,18,28,43,255,normal
tcp,private,0,0,42,2,212,2,portsweep
tcp,http,297,1380,3,3,255,246,normal
tcp,ftp_data,2191,0,15,15,255,114,normal
udp,domain_u,46,127,14,14,255,254,normal
tcp,sql_net,0,0,276,5,255,5,neptune
icmp,eco_i,30,0,1,1,13,119,normal
tcp,domain,0,0,241,4,255,4,neptune
tcp,private,0,0,1,1,145,1,portsweep
udp,domain_u,34,0,2,4,162,18,normal
icmp,eco_i,8,0,1,46,1,161,ipsweep
icmp,eco_i,8,0,1,49,2,12,ipsweep
udp,private,1,74,26,12,255,12,satan
tcp,uucp_path,0,0,1,1,215,1,portsweep
tcp,http,258,278,4,17,255,250,normal
tcp,Z39_50,0,0,263,13,255,8,neptune
tcp,uucp_path,0,0,262,10,255,10,neptune
tcp,http,269,9317,6,6,25,255,normal
tcp,http,219,557,2,3,42,255,normal
tcp,private,0,0,155,4,255,4,neptune
tcp,http,225,1364,22,22,23,255,normal
tcp,private,0,0,113,4,57,4,neptune
icmp,eco_i,18,0,1,1,4,112,ipsweep
tcp,private,0,0,86,11,255,11,neptune
tcp,http,148,10344,1,17,10,255,normal
tcp,http,0,0,1,1,8,255,normal
tcp,http,328,1579,33,34,255,255,normal
udp,domain_u,44,44,11,17,187,183,normal
tcp,private,0,0,1,1,255,1,portsweep
tcp,http,215,817,2,5,2,255,normal
tcp,systat,0,0,150,9,255,9,neptune
tcp,http,0,0,1,2,3,67,normal
tcp,domain,0,0,234,4,255,4,neptune
tcp,ftp_data,1470,0,15,16,35,57,normal
tcp,private,0,0,268,2,255,4,neptune
icmp,eco_i,30,0,1,1,211,211,normal
tcp,http,262,11785,1,1,118,154,normal
tcp,http,298,290,16,28,255,255,normal
tcp,http,235,917,11,11,11,255,normal
tcp,http,402,5324,5,6,255,255,normal
tcp,private,0,0,66,11,255,11,neptune
tcp,private,0,0,206,24,255,24,neptune
tcp,http,278,1747,2,3,105,255,normal
tcp,ftp_data,0,0,25,6,255,48,neptune
tcp,IRC,251,1070,1,1,50,14,normal
tcp,private,0,0,115,16,255,16,neptune
icmp,eco_i,18,0,1,1,4,52,ipsweep
tcp,name,0,0,171,2,255,2,neptune
udp,domain_u,30,0,1,2,255,31,normal
tcp,finger,0,0,15,5,255,65,neptune
udp,domain_u,45,70,232,232,255,255,normal
tcp,http,327,1041,3,4,255,255,normal
tcp,uucp,6,0,510,1,255,1,satan
tcp,imap4,0,0,268,11,255,17,neptune
tcp,finger,10,288,1,1,28,12,normal
tcp,auth,9,37,1,1,255,14,normal
tcp,http,0,0,1,2,25,251,normal
tcp,private,0,0,206,16,255,15,neptune
udp,private,105,145,2,2,20,12,normal
icmp,eco_i,8,0,1,36,2,70,nmap
tcp,http,275,546,1,1,13,255,normal
udp,domain_u,42,42,11,20,255,239,normal
tcp,http,330,717,2,14,245,255,normal
tcp,other,1,0,2,2,255,2,portsweep
icmp,ecr_i,8,0,2,2,2,2,ipsweep
tcp,private,0,0,123,8,255,6,neptune
icmp,ecr_i,1032,0,271,271,255,255,smurf
udp,domain_u,45,45,150,229,255,213,normal
tcp,http,54540,8314,4,4,67,67,back
tcp,http,357,1695,11,11,255,255,normal
tcp,ftp,1020,2201,1,1,255,15,warezclient
tcp,private,0,0,61,3,255,18,neptune
tcp,imap4,0,0,137,19,255,8,neptune
tcp,ftp_data,641,0,2,2,211,76,normal
tcp,nnsp,0,0,117,7,255,7,neptune
tcp,ftp_data,383,0,1,1,29,9,normal
tcp,ftp_data,6601,0,16,16,233,101,normal
tcp,private,0,0,35,1,255,1,satan
udp,domain_u,30,90,1,3,255,234,normal
udp,private,28,0,123,23,255,23,teardrop
tcp,domain,0,0,282,4,255,1,neptune
tcp,http,318,821,6,6,36,255,normal
tcp,pop_3,36,130,1,1,33,3,normal
tcp,private,0,0,144,14,255,8,neptune
tcp,http,217,3669,3,3,18,49,normal
udp,domain_u,109,45,2,3,66,49,normal
tcp,private,0,0,295,17,255,4,neptune
udp,domain_u,33,33,2,9,255,237,normal
tcp,netbios_ns,0,0,135,18,255,18,neptune
udp,domain_u,45,76,222,227,255,254,normal
tcp,http,145,32395,3,3,255,255,normal
tcp,ftp,241,777,2,1,163,34,normal
tcp,private,1,0,2,2,255,2,portsweep
tcp,http,312,7764,2,5,11,255,normal
tcp,private,0,0,207,4,11,4,neptune
tcp,smtp,0,0,2,2,132,165,normal
tcp,smtp,659,336,1,1,194,101,normal
tcp,ssh,0,0,9,4,255,4,neptune
tcp,http,328,12884,15,15,15,15,normal
tcp,http,255,1712,3,18,41,255,normal
udp,private,28,0,40,40,243,40,teardrop
tcp,http,188,265,11,11,11,255,normal
tcp,private,0,0,146,16,255,16,neptune
tcp,ftp,1489,4152,2,1,171,36,normal
icmp,ecr_i,30,0,2,2,225,225,normal
tcp,mtp,0,0,286,4,255,4,neptune
tcp,remote_job,0,0,215,4,255,17,neptune
tcp,ftp_data,334,0,2,2,6,10,warezclient
tcp,ftp_data,334,0,2,2,2,20,warezclient
tcp,ftp_data,334,0,1,1,3,29,warezclient
tcp,private,0,0,195,9,56,7,neptune
tcp,http,211,2131,12,12,34,255,normal
icmp,ecr_i,1032,0,511,511,255,233,smurf
tcp,ftp_data,491,0,1,1,58,8,normal
tcp,systat,0,0,236,18,255,18,neptune
icmp,eco_i,8,0,1,4,1,125,nmap
tcp,http,0,0,1,1,10,255,normal
tcp,private,0,0,259,3,255,3,neptune
udp,other,147,105,2,2,255,2,normal
tcp,http,0,0,1,1,5,22,normal
udp,domain_u,44,44,161,160,255,254,normal
udp,other,147,105,4,2,255,2,normal
tcp,ftp_data,2194619,0,1,1,255,131,normal
tcp,private,0,0,118,7,255,7,neptune
icmp,eco_i,8,0,1,37,1,81,ipsweep
udp,domain_u,44,130,151,233,255,254,normal
tcp,http,242,5658,1,1,152,255,normal
tcp,http,0,0,1,3,25,255,normal
tcp,http,201,458,35,37,103,215,normal
tcp,ftp_data,59,0,12,12,67,75,normal
tcp,private,0,0,1,1,129,1,portsweep
tcp,efs,0,0,98,20,255,20,neptune
tcp,http,221,599,9,9,255,255,normal
udp,other,146,105,3,2,225,2,normal
tcp,csnet_ns,0,0,115,6,255,1,neptune
tcp,http,0,0,1,1,2,255,normal
tcp,private,0,0,105,1,255,1,neptune
tcp,http,193,412,18,20,255,255,normal
tcp,http,0,0,293,18,255,18,neptune
tcp,private,0,0,248,11,255,5,neptune
icmp,eco_i,8,0,1,28,2,112,ipsweep
tcp,smtp,1479,331,1,1,66,178,normal
udp,domain_u,45,135,71,149,255,174,normal
tcp,http,377,14319,1,11,178,255,normal
tcp,private,0,0,137,7,255,8,neptune
icmp,eco_i,18,0,1,1,1,217,ipsweep
tcp,auth,0,0,288,16,255,16,neptune
tcp,http,0,0,1,2,13,255,normal
tcp,nnsp,0,0,105,16,255,16,neptune
udp,domain_u,44,130,105,184,255,255,normal
tcp,http,236,296,4,4,255,255,normal
tcp,ldap,0,0,265,22,255,22,neptune
udp,private,28,0,54,54,255,54,teardrop
tcp,http,336,1454,8,42,18,255,normal
tcp,exec,0,0,118,23,255,23,neptune
tcp,http,355,2142,9,9,40,255,normal
tcp,auth,0,0,144,14,255,11,neptune
tcp,private,0,0,71,2,255,16,neptune
tcp,http,213,12863,1,1,3,255,normal
tcp,ldap,0,0,31,6,255,6,neptune
tcp,http,331,6162,7,7,7,255,normal
tcp,private,0,0,141,1,255,9,neptune
tcp,http,317,1927,20,30,119,255,normal
udp,domain_u,44,73,110,110,255,245,normal
tcp,private,0,0,225,15,255,17,neptune
tcp,daytime,0,0,275,22,255,22,neptune
tcp,ftp_data,854,0,2,3,8,54,normal
tcp,ftp_data,748,0,1,1,133,39,normal
tcp,smtp,1759,334,1,2,125,172,normal
tcp,ldap,0,0,224,7,255,7,neptune
tcp,smtp,1794,279,1,2,105,99,normal
tcp,ftp_data,0,0,22,2,255,61,neptune
tcp,ftp_data,0,0,38,6,255,62,neptune
tcp,ctf,0,0,238,19,255,19,neptune
icmp,ecr_i,1032,0,511,511,255,214,smurf
tcp,http,178,3118,5,5,255,243,normal
udp,other,147,105,1,1,255,2,normal
icmp,ecr_i,1032,0,511,511,255,113,smurf
tcp,http,266,5230,19,19,255,255,normal
tcp,private,0,0,258,17,255,6,neptune
tcp,http,334,634,5,5,13,255,normal
tcp,ftp,1235,2449,1,1,255,79,warezclient
tcp,ftp,335,1063,1,1,255,53,normal
tcp,ftp_data,0,0,278,19,255,19,neptune
tcp,private,0,0,236,2,255,3,neptune
tcp,discard,0,0,270,17,255,12,neptune
tcp,http,199,1533,2,2,5,255,normal
tcp,http,200,308,3,4,255,255,normal
tcp,http,246,1667,4,12,255,255,normal
tcp,http,180,1977,1,1,255,244,normal
tcp,uucp_path,0,0,296,23,255,23,neptune
udp,domain_u,45,45,102,107,255,254,normal
tcp,private,0,0,119,6,255,11,neptune
tcp,http,227,314,3,15,131,255,normal
udp,domain_u,44,44,137,137,255,166,normal
tcp,http,0,0,1,1,23,106,normal
udp,domain_u,46,46,5,9,167,163,normal
udp,domain_u,43,76,130,130,255,201,normal
tcp,courier,0,0,110,4,255,4,neptune
udp,domain_u,29,29,4,12,255,241,normal
tcp,bgp,0,0,203,2,255,2,neptune
tcp,name,0,0,184,8,255,8,neptune
tcp,private,0,0,221,12,255,11,neptune
tcp,ftp,0,0,278,9,255,9,neptune
tcp,http,185,13635,4,15,161,255,normal
tcp,http,259,1001,6,6,255,255,normal
tcp,nnsp,0,0,123,5,255,5,neptune
tcp,pop_2,0,0,282,13,255,13,neptune
tcp,private,0,0,109,11,255,6,neptune
tcp,domain,0,0,233,19,255,19,neptune
tcp,auth,0,0,234,3,255,19,neptune
udp,domain_u,46,139,70,150,255,214,normal
tcp,other,1,0,2,2,255,2,portsweep
tcp,ldap,0,0,139,10,255,10,neptune
tcp,telnet,0,0,18,9,255,49,neptune
tcp,smtp,1009,327,1,2,192,166,normal
tcp,private,0,0,212,6,255,19,neptune
udp,domain_u,42,42,12,18,255,243,normal
tcp,private,0,0,1,1,161,1,nmap
tcp,ftp_data,259,0,2,3,142,55,normal
tcp,smtp,726,339,2,2,167,155,normal
tcp,http,243,1058,1,1,62,255,normal
tcp,http,308,1380,2,8,255,251,normal
tcp,http,246,346,4,7,107,255,normal
tcp,http,208,2241,13,13,13,255,normal
tcp,http,246,2195,39,48,255,255,normal
icmp,urp_i,78,0,47,7,255,23,normal
tcp,klogin,0,0,27,22,255,22,neptune
tcp,http,210,1733,14,14,14,255,normal
tcp,http,230,2196,20,32,226,255,normal
tcp,private,0,0,26,10,255,10,neptune
tcp,courier,0,0,8,3,255,3,neptune
tcp,ldap,0,0,265,4,255,4,neptune
tcp,smtp,1041,326,1,2,224,156,normal
tcp,ftp_data,22,0,2,2,111,60,normal
tcp,time,0,4,1,1,8,8,normal
tcp,klogin,0,0,142,12,255,12,neptune
tcp,http,0,0,1,1,55,154,normal
udp,private,28,0,28,27,255,27,teardrop
tcp,http,239,128,1,14,5,255,normal
tcp,http,311,1628,2,2,2,255,normal
tcp,http,0,0,73,18,255,58,neptune
tcp,http,205,1108,4,4,255,255,normal
tcp,private,0,0,287,7,255,14,neptune
tcp,ftp_data,0,0,275,25,255,25,neptune
tcp,vmnet,0,0,227,7,255,14,neptune
tcp,efs,0,0,126,1,255,20,neptune
tcp,private,0,0,186,2,255,16,neptune
tcp,http,323,2999,2,13,52,255,normal
tcp,private,0,0,263,15,255,7,neptune
tcp,netbios_ns,0,0,2,1,255,1,portsweep
tcp,smtp,1158,325,1,2,32,179,normal
tcp,ctf,0,0,219,20,255,20,neptune
